Idtram,Tramite,Secretaria,Dependencia,Domicilio,TraPersona,Tiempo_en_minutos,N_FORMATOS_FINAL,CONTEO_NETO,nivel_digitalizacion,TraResolucionesFavorables,TraResolucionesNegativas,Porcentaje_Efectividad,TraCosto,Unnamed: 14,N,costo,nivel_digitalizacion_numT,tiempo_log,tiempo_bin,requisitos_bin,formatos_bin,nivel_tiempo,I_tiempo,I_tiempo_norm,Complejidad_tPCA,Complejidad_tPCA_norm,indice_tiempo,tiempo_0.3,tiempo_0.5,tiempo_0.7,rank_03,rank_05,rank_07,cambio,indice_base,dominancia,sensibilidad,tipo_analisis,tipo_dominancia,I_requisitos,I_formatos,I_digital,I_costo,I_requisitos_norm,I_formatos_norm,I_digital_norm,I_costo_norm,indice_complejidad,indice_complejidad_w,indice_sin_costo,rank_con,rank_sin,indice_complejidad_costo,digital_norm,indice_complejidad_ajuste,Complejidad_F1PCA,Complejidad_F1PCA_norm,I_requisitos_norm_z,I_formatos_norm_z,indice_tiempo_z,digital_norm_z,costo_z,indice_z,suma_N,suma_N_z,indice_z2,rank_z,rank_z2,cluster
9518.0,Inscripción a cursos de Educación Continua UTHH,Secretaría de Educación Pública,Universidad Tecnológica de la Huasteca Hidalguense,Carretera S/N Tepoxteco 43000 Tepoxteco Huejutla De Reyes,Ambos,4320.0,1.0,1.0,Nivel 2,39.0,0.0,100.0,VERDADERO,,2.0,1.0,2.0,8.371242135931933,"(8.224, 9.869]",0,1,0.4535783124477769,1.9459101490553135,0.9357849740192016,-0.14025223635945364,0.16208002214691,0.6946816432334892,0.5982403109192043,0.6946816432334892,0.7911229755477741,426.5,419.5,406.5,25.0,0.6946816432334892,0.48220666157142467,20.0,Dominado por rareza,Rareza,0.7503940547476008,0.8094275863317937,2.2512917986064953,0.35774963506849783,0.18293853110111424,0.1777447229249331,0.3463639323142087,0.2977600207297401,0.3398977700606971,0.07651432282892497,0.35043220739343633,309.0,415.0,2.401728829573745,0.8571428571428572,2.912507754402394,-0.33496897351496907,0.20641583768835112,-0.6876167590336059,-0.28986884486284525,0.5061655253640223,0.06225132979667862,0.6553325481355352,0.049252759879956996,0.36068325402604734,-0.6228659323296433,0.1502208677416482,388.0,413.0,2
351.0,Servicio de Diseño de Imagen Corporativa o Logotipo,Secretaría de Desarrollo Económico,Instituto Hidalguense de Competitividad Empresarial,Calle 605 Venta Prieta 42080 Pachuca De Soto Pachuca De Soto,Empresarial,1440.0,0.0,1.0,,111.0,0.0,100.0,VERDADERO,,1.0,1.0,0.0,7.273092595999522,"(6.579, 8.224]",0,0,0.09179778444881183,1.3639886036055924,0.6559398647502834,-0.6454347264697414,0.08913581800905887,0.3738688245995476,0.2610404085392533,0.3738688245995476,0.4866972406598419,301.0,292.0,287.0,28.0,0.3738688245995476,0.5641420803014716,14.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,1.157452788691043,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.1780754940817648,0.2977600207297401,0.24076205395280686,0.04916099053197957,0.22651256225857352,160.5,234.0,1.906050249034294,1.0,2.7279747549525295,-0.5120445697255819,0.18069977135894297,-0.6876167590336059,-0.3310191299741076,-0.11836896865719373,0.649444724332729,0.6553325481355352,0.03355448296067141,0.35410593035298166,-0.6481640977248081,0.1345610515215656,366.5,394.5,2
8326.0,Titulación UTMZ,Secretaría de Educación Pública,Universidad Tecnológica Minera de Zimapán,Calle 34 La Tahona 42344 Zimapán Zimapán,Social,216000.0,0.0,6.0,Nivel 1,397.0,0.0,100.0,VERDADERO,,6.0,1.0,1.0,12.283038316285214,"(11.514, 13.159]",2,0,1.7423023305260874,3.003279479189374,1.444272137010033,0.3309065279985646,0.23011147961323258,1.5932872337680601,1.652893272471271,1.5932872337680601,1.5336811950648492,646.0,646.0,646.0,16.0,1.5932872337680601,-0.2980301935160543,0.0,Dominado por tiempo,Tiempo,1.9671875475025984,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.4795805591257976,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.5370197519512196,0.12900244109797646,0.5968346847565895,612.0,644.0,3.387338739026358,0.9285714285714286,4.172606620717154,0.5387272505702211,0.33329966883809803,1.0767509692910755,-0.3310191299741076,2.2555039408264794,0.3558480270647038,0.6553325481355352,0.8024832710687372,0.650747958377665,0.4928013558770408,0.9398714679759398,630.0,646.0,2
8327.0,Certificado Parcial de Estudios UTMZ,Secretaría de Educación Pública,Universidad Tecnológica Minera de Zimapán,Calle 34 LA Tahona 42344 Zimapán Zimapán,Social,7200.0,0.0,1.0,Nivel 3.9,397.0,0.0,100.0,VERDADERO,,1.0,1.0,11.0,8.881975184248867,"(8.224, 9.869]",0,0,0.6218370651655479,1.9459101490553135,0.9357849740192016,-0.25931869873693625,0.14488780248834904,0.7788110195923748,0.716021437821644,0.7788110195923748,0.8416006013631054,461.5,461.5,441.5,7.0,0.7788110195923748,0.31394790885365365,20.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,4.197201947661808,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.6457445330760089,0.2977600207297401,0.41528430075022105,0.09661433256104143,0.4446653707553413,506.0,570.0,2.7786614830213656,0.2142857142857143,2.3472026642310704,0.5816014507478924,0.3395261382058925,-0.6876167590336059,-0.3310191299741076,0.6699423274268128,-2.5801189456155496,0.6553325481355352,-0.45469599181218295,0.35410593035298166,-0.6481640977248081,-0.4757520419445024,101.0,108.0,3
7527.0,Cursos de Verano (asignaturas) ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,Calle S/N El Saucillo 42411 Huichapan Huichapan,Social,21600.0,0.0,1.0,Nivel 1,210.0,0.0,100.0,VERDADERO,,1.0,1.0,1.0,9.980494888896912,"(9.869, 11.514]",0,0,0.9837395422993063,1.6245897174547026,0.7812625096170339,-0.9357237539840406,0.04722046564330571,0.88250102595817,0.9229964324946245,0.88250102595817,0.8420056194217156,536.0,522.0,487.0,33.0,0.88250102595817,-0.20247703268227235,49.0,Dominado por tiempo,Tiempo,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.33553410478430495,0.07659815042175078,0.3449776257979462,301.5,404.0,2.379910503191785,0.9285714285714286,3.16517838488258,-0.4906618999319366,0.18380510132241912,-0.6876167590336059,-0.3310191299741076,0.871798306674979,0.3558480270647038,0.6553325481355352,0.17286859857350093,0.35410593035298166,-0.6481640977248081,0.3087036960376025,457.5,490.5,2
1588.0,Constancia de estudios o Constancia de estudios con calificaciones UPE,Secretaría de Educación Pública,Universidad Politécnica de la Energía,Carretera S/N Ejido de Zaragoza 42820 San Miguel Vindho Tula De Allende,Social,4320.0,0.0,1.0,Nivel 1,357.0,0.0,100.0,VERDADERO,,1.0,1.0,1.0,8.371242135931933,"(8.224, 9.869]",0,0,0.4535783124477769,1.9459101490553135,0.9357849740192016,-0.14025223635945364,0.16208002214691,0.6946816432334892,0.5982403109192043,0.6946816432334892,0.7911229755477741,426.5,419.5,406.5,33.0,0.6946816432334892,0.48220666157142467,20.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.2979702282393688,0.06580278053004589,0.29802278011677596,238.0,333.5,2.192091120467104,0.9285714285714286,2.9773590021578995,-0.4595962604677737,0.18831665493071928,-0.6876167590336059,-0.3310191299741076,0.5061655253640223,0.3558480270647038,0.6553325481355352,0.09974204231130958,0.35410593035298166,-0.6481640977248081,0.2172955007098633,410.0,443.0,2
1432.0,Expedición de finiquito o Constancia de no adeudo,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión Estatal de Vivienda,Boulevard 117 El Palmar I 42088 Pachuca De Soto Pachuca De Soto,Social,20.0,1.0,3.0,Nivel 1,234.0,97.0,70.69486405,VERDADERO,,4.0,1.0,1.0,3.044522437723423,"(1.645, 3.29]",1,1,-1.3012860250986122,1.8846665238145945,0.9063330158789191,1.0214474997012368,0.32981992674178046,-0.19747650460984656,-0.6390003128053527,-0.19747650460984656,0.24404730358565963,77.5,72.5,142.5,4.0,-0.19747650460984656,2.2076190409775314,65.0,Dominado por rareza,Rareza,1.157452788691043,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.2821753605887091,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.14070142930283377,0.01860116071811976,0.10143678144610718,53.0,62.5,1.4057471257844287,0.9285714285714286,2.191015007475224,0.09077936682727462,0.26824577244036735,-0.09737585293178269,-0.28986884486284525,-1.2306214890164984,0.3558480270647038,0.6553325481355352,-0.12133712232217748,0.4599200835136422,-0.24117425187463498,-0.11515379142272358,276.0,280.0,2
1632.0,Inscripción UTMIR,Secretaría de Educación Pública,Universidad Tecnológica de Mineral de la Reforma,Calle 1000 Paseos de Chavarría 42186 Pachuquilla Mineral De La Reforma,Social,15.0,0.0,5.0,Nivel 3.1,233.0,0.0,100.0,VERDADERO,,5.0,1.0,3.0,2.772588722239781,"(1.645, 3.29]",2,0,-1.390873389652303,1.8846665238145945,0.9063330158789191,1.0848430164207854,0.3389737188932182,-0.24227018688669189,-0.7017114679929362,-0.24227018688669189,0.21717109421955244,44.5,41.5,41.5,-48.0,-0.24227018688669189,2.297206405531222,3.0,Dominado por rareza,Rareza,1.9671875475025984,0.7794752640484426,3.8607297110405954,0.35774963506849783,0.4795805591257976,0.17116739925186739,0.5939778775661291,0.2977600207297401,0.26004313395736844,0.046799069120692004,0.25061391226427554,189.0,277.0,2.002455649057102,0.7857142857142857,2.194192057205259,1.053354082484335,0.4080371144692614,1.0767509692910755,-0.3310191299741076,-1.317822492440359,-0.231345367471347,0.6553325481355352,-0.029620694491840592,0.650747958377665,0.4928013558770408,-0.10025848897478251,338.0,290.0,2
637.0,Derecho de Preferencia,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Boulevard km. 93.5 Venta Prieta 42080 Pachuca De Soto Pachuca De Soto,Social,25.0,1.0,4.0,Nivel 1,25.0,0.0,100.0,VERDADERO,,5.0,1.0,1.0,3.258096538021482,"(1.645, 3.29]",2,1,-1.230924978662722,1.8846665238145945,0.9063330158789191,0.9716572762924646,0.32263062724803554,-0.1622959813919015,-0.5897475803002297,-0.1622959813919015,0.2651556175164267,103.0,167.0,168.0,-50.0,-0.1622959813919015,2.137257994541641,65.0,Dominado por rareza,Rareza,1.9671875475025984,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.4795805591257976,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.18721857365384048,0.02830947650920713,0.15958321188486557,102.0,135.0,1.6383328475394623,0.9285714285714286,2.423600729230258,0.8482196471771964,0.37824616157855534,1.0767509692910755,-0.28986884486284525,-1.1621346674459703,0.3558480270647038,0.6553325481355352,0.1271856064364998,0.6573252820507307,0.5180995212722059,0.09178635725661867,427.0,377.0,2
636.0,Derecho de Preferencia,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión Estatal de Vivienda,Boulevard 117 El Palmar I 42088 Pachuca De Soto Pachuca De Soto,Social,25.0,1.0,4.0,,25.0,0.0,100.0,VERDADERO,,5.0,1.0,0.0,3.258096538021482,"(1.645, 3.29]",2,1,-1.230924978662722,1.8846665238145945,0.9063330158789191,0.9716572762924646,0.32263062724803554,-0.1622959813919015,-0.5897475803002297,-0.1622959813919015,0.2651556175164267,103.0,167.0,168.0,-44.0,-0.1622959813919015,2.137257994541641,65.0,Dominado por rareza,Rareza,1.9671875475025984,0.8094275863317937,1.157452788691043,0.35774963506849783,0.4795805591257976,0.1777447229249331,0.1780754940817648,0.2977600207297401,0.1941729630940668,0.030107173388970582,0.1682761986851485,114.0,148.0,1.6731047947405941,1.0,2.495029300658829,0.7427083621253869,0.3629231285748083,1.0767509692910755,-0.28986884486284525,-1.1621346674459703,0.649444724332729,0.6553325481355352,0.18590494589010484,0.6573252820507307,0.5180995212722059,0.16518553157362498,473.0,429.0,2
9364.0,Servicio: Asesoría especializada en Acompañamiento y Desarrollo Empresarial,Secretaría de Desarrollo Económico,Instituto Hidalguense de Competitividad Empresarial,Calle 605 Venta Prrieta 42083 Pachuca De Soto Pachuca De Soto,,1440.0,0.0,0.0,,0.0,0.0,0.0,FALSO,,0.0,0.0,0.0,7.273092595999522,"(6.579, 8.224]",0,0,0.09179778444881183,1.3639886036055924,0.6559398647502834,-0.6454347264697414,0.08913581800905887,0.3738688245995476,0.2610404085392533,0.3738688245995476,0.4866972406598419,301.0,292.0,287.0,11.0,0.3738688245995476,0.5641420803014716,14.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,1.157452788691043,1.2014696741078175,0.18293853110111424,0.17116739925186739,0.1780754940817648,1.0,0.3812100498068588,0.06281435887365583,0.22651256225857352,416.0,234.0,0.9060502490342941,1.0,1.7279747549525293,-1.5496451515354752,0.030012686541682033,-0.6876167590336059,-0.3310191299741076,-0.11836896865719373,0.649444724332729,-1.5236481744151193,-0.40224166154945956,0.35410593035298166,-0.6481640977248081,-0.41018412911609803,117.0,128.0,1
8259.0,Constancia Escolar UPH,Secretaría de Educación Pública,Universidad Politécnica de Huejutla,Calle s/n Tepoxtequito 43000 Huejutla De Reyes Huejutla De Reyes,Social,30.0,0.0,1.0,Nivel 2,150.0,0.0,100.0,VERDADERO,,1.0,1.0,2.0,3.4339872044851463,"(3.29, 4.934]",0,0,-1.17297857348804,1.754854912292604,0.8439068264813923,0.7608498199607056,0.2921917612353043,-0.16453587350332388,-0.5679129534972103,-0.16453587350332388,0.23884120649056245,142.0,128.0,88.0,19.0,-0.16453587350332388,2.016885399969432,54.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,2.2512917986064953,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.3463639323142087,0.2977600207297401,0.16673880197872132,0.026915338395028004,0.13398349729096662,82.0,108.0,1.5359339891638664,0.8571428571428572,2.046712913992515,-0.21196896369758603,0.22427869670828926,-0.6876167590336059,-0.3310191299741076,-1.166495122531356,0.06225132979667862,0.6553325481355352,-0.2935094267213711,0.35410593035298166,-0.6481640977248081,-0.2742688355809876,162.0,181.0,2
9038.0,Elaboración de Escrituras - Comisión Estatal de Vivienda,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión Estatal de Vivienda,Boulevard 117 El Palmar I 42088 Pachuca De Soto Pachuca De Soto,Social,40.0,1.0,4.0,Nivel 1,181.0,0.0,100.0,VERDADERO,,5.0,1.0,1.0,3.713572066704308,"(3.29, 4.934]",2,1,-1.0808705723496963,1.754854912292604,0.8439068264813923,0.6956706023862167,0.2827804173241942,-0.11848187293415202,-0.5034373527003697,-0.11848187293415202,0.2664736068320656,179.0,174.0,174.0,-58.0,-0.11848187293415202,1.9247773988310886,5.0,Dominado por rareza,Rareza,1.9671875475025984,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.4795805591257976,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.19598139534539039,0.030827797570724107,0.17053673899930294,115.0,149.0,1.6821469559972115,0.9285714285714286,2.467414837688007,0.8409727204913207,0.3771937158924955,1.0767509692910755,-0.28986884486284525,-1.0768406253526153,0.3558480270647038,0.6553325481355352,0.14424441485517078,0.6573252820507307,0.5180995212722059,0.11310986777995742,436.0,378.0,2
1554.0,Revalidación de Estudios de Educación Básica,Secretaría de Educación Pública,Instituto Hidalguense de Educación,Boulevard s/n Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Social,2880.0,1.0,3.0,Nivel 2,240.0,0.0,100.0,VERDADERO,,4.0,1.0,2.0,7.9658927350845286,"(6.579, 8.224]",1,1,0.32003773811792385,1.3639886036055924,0.6559398647502834,-0.8069462283537766,0.06581488310993365,0.4879888014341036,0.4208083761076317,0.4879888014341036,0.5551692267605756,393.0,378.0,373.0,7.0,0.4879888014341036,0.3359021266323596,20.0,Dominado por rareza,Rareza,1.157452788691043,0.8094275863317937,2.2512917986064953,0.35774963506849783,0.2821753605887091,0.1777447229249331,0.3463639323142087,0.2977600207297401,0.31840656759833896,0.06849807190900555,0.3235682043154886,278.0,374.0,2.2942728172619544,0.8571428571428572,2.805051742090603,0.0829135458858841,0.2671034469172983,-0.09737585293178269,-0.28986884486284525,0.10379130004268618,0.06225132979667862,0.6553325481355352,0.08682609603605441,0.4599200835136422,-0.24117425187463498,0.14505023152506624,402.0,409.0,2
1462.0,Escuelas de Iniciación Técnico Deportivas del Instituto Hidalguense del Deporte,Secretaría de Educación Pública,Instituto Hidalguense del Deporte,Calle 104 Carlos Rovirosa 42082 Pachuca De Soto Pachuca De Soto,Social,10.0,1.0,3.0,Nivel 2,1850.0,60.0,96.85863874,VERDADERO,,4.0,1.0,2.0,2.3978952727983707,"(1.645, 3.29]",1,1,-1.5143144958471932,1.8846665238145945,0.9063330158789191,1.172194762402416,0.35158659387487234,-0.30399073998413706,-0.7881202423293596,-0.30399073998413706,0.18013876236108534,21.0,18.0,18.0,-20.0,-0.30399073998413706,2.4206475117261124,3.0,Dominado por rareza,Rareza,1.157452788691043,0.8094275863317937,2.2512917986064953,0.35774963506849783,0.2821753605887091,0.1777447229249331,0.3463639323142087,0.2977600207297401,0.16001065931469077,0.022977146580411993,0.12557331896092847,80.0,103.0,1.5022932758437137,0.8571428571428572,2.0130722006723625,0.21390828423382968,0.28612735225630703,-0.09737585293178269,-0.28986884486284525,-1.4379754668868243,0.06225132979667862,0.6553325481355352,-0.22152725734984768,0.4599200835136422,-0.24117425187463498,-0.24039146020731134,220.0,200.0,2
8137.0,Credencial Escolar UTMZ,Secretaría de Educación Pública,Universidad Tecnológica Minera de Zimapán,Calle 34 La Tahona 42350 Zimapán Zimapán,Social,1440.0,0.0,1.0,Nivel 1,233.0,0.0,100.0,VERDADERO,,1.0,1.0,1.0,7.273092595999522,"(6.579, 8.224]",0,0,0.09179778444881183,1.3639886036055924,0.6559398647502834,-0.6454347264697414,0.08913581800905887,0.3738688245995476,0.2610404085392533,0.3738688245995476,0.4866972406598419,301.0,292.0,287.0,16.0,0.3738688245995476,0.5641420803014716,14.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.23380766451258048,0.04736329365221612,0.2178195754582906,138.5,188.0,1.8712783018331622,0.9285714285714286,2.656546183523958,-0.40653328467377264,0.1960228043626901,-0.6876167590336059,-0.3310191299741076,-0.11836896865719373,0.3558480270647038,0.6553325481355352,-0.02516485649293365,0.35410593035298166,-0.6481640977248081,0.0611618772045593,342.5,358.5,2
1781.0,Captación de Leche en Centros de Acopio.,Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,"Carretera S/N Venta Prieta, Ex Centro Minero 42080 Pachuca De Soto Pachuca De Soto",Ambos,1440.0,1.0,0.0,Nivel 2,221.0,0.0,100.0,FALSO,,1.0,0.0,2.0,7.273092595999522,"(6.579, 8.224]",0,1,0.09179778444881183,1.3639886036055924,0.6559398647502834,-0.6454347264697414,0.08913581800905887,0.3738688245995476,0.2610404085392533,0.3738688245995476,0.4866972406598419,301.0,292.0,287.0,5.0,0.3738688245995476,0.5641420803014716,14.0,Dominado por rareza,Rareza,0.7503940547476008,0.8094275863317937,2.2512917986064953,1.2014696741078175,0.18293853110111424,0.1777447229249331,0.3463639323142087,1.0,0.4161832021879608,0.07172820429277146,0.27022900273495093,509.0,306.0,1.0809160109398037,0.8571428571428572,1.5916949357684522,-1.3195065795308616,0.06343490230306092,-0.6876167590336059,-0.28986884486284525,-0.11836896865719373,0.06225132979667862,-1.5236481744151193,-0.511450283434417,0.36068325402604734,-0.6228659323296433,-0.5506579364013194,78.0,83.0,1
1264.0,"Publicación en el Periódico Oficial, que realizan los Municipios de instrumentos legales.",Secretaría de Gobierno,Secretaría de Gobierno,Calle 517 Centro 42000 Pachuca De Soto Pachuca De Soto,Ambos,255.0,0.0,0.0,Nivel 1,208.0,8.0,96.2962963,VERDADERO,,0.0,1.0,1.0,5.545177444479562,"(4.934, 6.579]",0,0,-0.47745624983578844,3.791736839553644,1.8234399782600113,2.9330496120370153,0.6058395779417396,0.6729918642121114,0.21281261859295147,0.6729918642121114,1.1331711098312711,227.5,397.5,623.5,37.0,0.6729918642121114,2.3008962280958,396.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.2936322724350932,0.06455610841341804,0.29260033536143154,229.0,322.0,2.170401341445726,0.9285714285714286,2.9556692231365216,-0.45600873480689336,0.1888376586705227,-0.6876167590336059,-0.3310191299741076,0.4639414795037954,0.3558480270647038,0.6553325481355352,0.0912972331392642,0.35410593035298166,-0.6481640977248081,0.20673948924480656,403.0,440.0,2
11334.0,"Publicación en el Periódico Oficial, que realizan los Municipios de instrumentos legales.",Secretaría de Gobierno,Secretaría de Gobierno,Calle 517 Centro 42000 Pachuca De Soto Pachuca De Soto,Ambos,255.0,0.0,0.0,,208.0,8.0,96.2962963,VERDADERO,,0.0,1.0,0.0,5.545177444479562,"(4.934, 6.579]",0,0,-0.47745624983578844,3.791736839553644,1.8234399782600113,2.9330496120370153,0.6058395779417396,0.6729918642121114,0.21281261859295147,0.6729918642121114,1.1331711098312711,227.5,397.5,623.5,34.0,0.6729918642121114,2.3008962280958,396.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,1.157452788691043,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.1780754940817648,0.2977600207297401,0.30058666187531957,0.0663538052931815,0.30129332216171445,248.0,346.5,2.205173288646858,1.0,3.027097794565093,-0.5615200198587026,0.17351462566677558,-0.6876167590336059,-0.3310191299741076,0.4639414795037954,0.649444724332729,0.6553325481355352,0.15001657259286924,0.35410593035298166,-0.6481640977248081,0.2801386635618129,440.0,474.0,2
981.0,Constancias de estudios con calificaciones de Primaria General,Secretaría de Educación Pública,Instituto Hidalguense de Educación,Boulevard S/N Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Social,45.0,1.0,1.0,Nivel 2,3006.0,0.0,100.0,FALSO,,2.0,0.0,2.0,3.828641396489095,"(3.29, 4.934]",0,1,-1.04296148859359,1.754854912292604,0.8439068264813923,0.6688446547198725,0.27890697071614184,-0.0995273310560989,-0.4769009940710954,-0.0995273310560989,0.27784633195889746,182.5,177.5,177.5,2.0,-0.0995273310560989,1.8868683150749823,5.0,Dominado por rareza,Rareza,0.7503940547476008,0.8094275863317937,2.2512917986064953,1.2014696741078175,0.18293853110111424,0.1777447229249331,0.3463639323142087,1.0,0.32150397105683143,0.044518623835864454,0.1518799638210393,280.0,127.0,0.6075198552841572,0.8571428571428572,1.1182987801128057,-1.241206065057993,0.07480621075493887,-0.6876167590336059,-0.28986884486284525,-1.0399413353815337,0.06225132979667862,-1.5236481744151193,-0.6957647567792851,0.36068325402604734,-0.6228659323296433,-0.7810510280824043,23.0,25.0,1
1580.0,Solicitud de Fichas de Ingreso UPE,Secretaría de Educación Pública,Universidad Politécnica de la Energía,Carretera S/N Ejido de Zaragoza 42820 San Miguel Vindho Tula De Allende,Social,2880.0,1.0,3.0,Nivel 1,195.0,0.0,100.0,VERDADERO,,4.0,1.0,1.0,7.9658927350845286,"(6.579, 8.224]",1,1,0.32003773811792385,1.3639886036055924,0.6559398647502834,-0.8069462283537766,0.06581488310993365,0.4879888014341036,0.4208083761076317,0.4879888014341036,0.5551692267605756,393.0,378.0,373.0,8.0,0.4879888014341036,0.3359021266323596,20.0,Dominado por rareza,Rareza,1.157452788691043,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.2821753605887091,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.2777944905116238,0.05799992467595035,0.2728031079570947,209.0,313.5,2.091212431828379,0.9285714285714286,2.8764803135191745,-0.022597739165925276,0.2517804139135512,-0.09737585293178269,-0.28986884486284525,0.10379130004268618,0.3558480270647038,0.6553325481355352,0.14554543548965942,0.4599200835136422,-0.24117425187463498,0.21844940584207256,438.0,446.0,2
7072.0,Capacitación,Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,,172800.0,1.0,1.0,,0.0,0.0,0.0,VERDADERO,,2.0,1.0,0.0,12.059895922372384,"(11.514, 13.159]",0,1,1.6687890519122244,3.003279479189374,1.444272137010033,0.3829273939621004,0.23762286557881412,1.5565305944611287,1.601433977441567,1.5565305944611287,1.5116272114806906,642.0,642.0,642.0,45.0,1.5565305944611287,-0.22451691490219128,0.0,Dominado por tiempo,Tiempo,0.7503940547476008,0.8094275863317937,1.157452788691043,0.35774963506849783,0.18293853110111424,0.1777447229249331,0.1780754940817648,0.2977600207297401,0.4786098726597362,0.1173507098579536,0.5238223356422352,566.0,608.0,3.095289342568941,1.0,3.917213848487176,-0.6885427989948869,0.15506755400069078,-0.6876167590336059,-0.28986884486284525,2.183948853878199,0.649444724332729,0.6553325481355352,0.5022481044900025,0.36068325402604734,-0.6228659323296433,0.7164650485042049,583.0,628.0,2
549.0,Solicitud de factibilidad para la contratación del servicio de agua potable.,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión de Agua y Alcantarillado del Sistema Valle del Mezquital,Calle 27 Segunda Demarcación 42660 Tepatepec Francisco I. Madero,Social,1440.0,1.0,3.0,,170.0,16.0,91.39784946,VERDADERO,,4.0,1.0,0.0,7.273092595999522,"(6.579, 8.224]",1,1,0.09179778444881183,1.3639886036055924,0.6559398647502834,-0.6454347264697414,0.08913581800905887,0.3738688245995476,0.2610404085392533,0.3738688245995476,0.4866972406598419,301.0,292.0,287.0,7.0,0.3738688245995476,0.5641420803014716,14.0,Dominado por rareza,Rareza,1.157452788691043,0.8094275863317937,1.157452788691043,0.35774963506849783,0.2821753605887091,0.1777447229249331,0.1780754940817648,0.2977600207297401,0.261924884584939,0.053238301936568144,0.2529661005487387,192.0,286.5,2.0118644021949548,1.0,2.8337889081131897,-0.1092333895277954,0.23919862297863673,-0.09737585293178269,-0.28986884486284525,-0.11836896865719373,0.649444724332729,0.6553325481355352,0.1598327212032885,0.4599200835136422,-0.24117425187463498,0.23630851298410888,451.0,458.0,2
8709.0,Cédula de Validación Estatal Impulso NAFIN-Hidalgo,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,Calle 305 Zona Plateada 42084 Pachuca De Soto Pachuca De Soto,Empresarial,15.0,1.0,1.0,Nivel 3.1,171.0,0.0,100.0,FALSO,,2.0,0.0,3.0,2.772588722239781,"(1.645, 3.29]",0,1,-1.390873389652303,1.8846665238145945,0.9063330158789191,1.0848430164207854,0.3389737188932182,-0.24227018688669189,-0.7017114679929362,-0.24227018688669189,0.21717109421955244,44.5,41.5,41.5,2.0,-0.24227018688669189,2.297206405531222,3.0,Dominado por rareza,Rareza,0.7503940547476008,0.8094275863317937,3.8607297110405954,1.2014696741078175,0.18293853110111424,0.1777447229249331,0.5939778775661291,1.0,0.34247818894109694,0.04911568542285618,0.17809773617637115,312.0,156.0,0.7123909447054846,0.7857142857142857,0.9041273528536411,-1.1120848733448543,0.09355802750261723,-0.6876167590336059,-0.28986884486284525,-1.317822492440359,-0.231345367471347,-1.5236481744151193,-0.8100603276446552,0.36068325402604734,-0.6228659323296433,-0.9239204916641172,11.0,13.0,1
