Tiempo_en_minutos,N_FORMATOS_FINAL,CONTEO_NETO,TraCosto,nivel_digitalizacion
-0.18799697435261345,0.0,-0.5,0.0,0.0
1.703804746580329,0.0,-1.0,-1.0,1.0
-0.1262077590059503,-1.0,-0.5,0.0,0.0
0.8126603577255426,0.0,-1.0,-1.0,0.0
-0.18799697435261345,1.0,1.5,0.0,0.0
0.8126603577255426,-1.0,-0.5,-1.0,0.0
-0.18668231019630147,-1.0,-0.5,0.0,0.0
-0.1888734171234881,-1.0,2.0,0.0,0.0
0.8126603577255426,0.0,0.0,0.0,0.0
-0.1262077590059503,-1.0,0.0,0.0,0.0
-0.1262077590059503,-1.0,-0.5,0.0,0.0
0.8126603577255426,0.0,4.0,0.0,0.0
-0.18865430643076944,-1.0,0.0,-1.0,2.0
-0.06310387950297515,-1.0,-0.5,0.0,12.0
-0.06310387950297515,-1.0,0.5,0.0,12.0
-0.18799697435261345,0.0,1.0,0.0,1.0
-0.18865430643076944,-1.0,0.0,0.0,0.0
0.8126603577255426,-1.0,0.0,0.0,2.0
0.8126603577255426,1.0,1.0,-1.0,0.0
-0.1875587529671761,0.0,0.0,0.0,0.0
0.18931163850892543,1.0,-0.5,0.0,0.0
0.18931163850892543,1.0,-0.5,0.0,6.0
0.7572465540357017,1.0,-0.5,0.0,6.0
